%OwnerId,Date,Subject,Case Owner,Case Owner Group,Employee Hire Date,Employee Status,Case_Date_Key
ABC112233445566789,3/15/2016,General IT Support: Shared folders access,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445569450|3/15/2016
JKL112233445574100,3/15/2016,Access to Enterprise Framework,Aileen C. Millimaki,Systems,40452,Active,ABC112233445569444|3/15/2016
JKL112233445574100,3/15/2016,Alerts not working,Aileen C. Millimaki,Systems,40452,Active,MNO112233445569439|3/15/2016
JKL112233445574100,3/15/2016,cannot access system,Aileen C. Millimaki,Systems,40452,Active,PQR112233445569431|3/15/2016
STU112233445574049,3/15/2016,General IT Support: missing e-mails,Lowell E. Poet,IT Infrastructure,40238,Active,GHI112233445569437|3/15/2016
STU112233445574049,3/15/2016,Additional Ram/memory (?) for my new computer,Lowell E. Poet,IT Infrastructure,40238,Active,STU112233445569432|3/15/2016
STU112233445574049,3/15/2016,New Laptop Request,Lowell E. Poet,IT Infrastructure,40238,Active,STU112233445569441|3/15/2016
MNO112233445574047,3/15/2016,Phone Number Request,Mitzi F. Pegler,IT Infrastructure,40118,Active,MNO112233445569457|3/15/2016
GHI112233445567034,3/15/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,MNO112233445569502|3/15/2016
GHI112233445567034,3/15/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,MNO112233445569520|3/15/2016
GHI112233445567034,3/15/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,PQR112233445569458|3/15/2016
GHI112233445567034,3/15/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,PQR112233445569503|3/15/2016
GHI112233445567034,3/15/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,STU112233445569504|3/15/2016
GHI112233445567034,3/15/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,VWX112233445569505|3/15/2016
GHI112233445574045,3/15/2016,Account Locked out,Thomas R. Allman,IT Infrastructure,40098,Active,DEF112233445569436|3/15/2016
GHI112233445574045,3/15/2016,Employment Termination,Thomas R. Allman,IT Infrastructure,40098,Active,VWX112233445569460|3/15/2016
DEF112233445566790,3/16/2016,General IT Support: Restore data,,,,,ABC112233445569471|3/16/2016
DEF112233445566790,3/16/2016,Backup Error,,,,,ABC112233445569480|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: FTP System Admin Access,,,,,DEF112233445569472|3/16/2016
DEF112233445566790,3/16/2016,Voicemail Issues,,,,,DEF112233445569481|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: My laptop is missing software drivers.,,,,,DEF112233445569490|3/16/2016
DEF112233445566790,3/16/2016,New User Account Request,,,,,DEF112233445569508|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: FTP access,,,,,GHI112233445569473|3/16/2016
DEF112233445566790,3/16/2016,Employment Termination,,,,,GHI112233445569509|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: Laptop camera broken. Need repair / replace.,,,,,JKL112233445569474|3/16/2016
DEF112233445566790,3/16/2016,General IT Support Request,,,,,JKL112233445569483|3/16/2016
DEF112233445566790,3/16/2016,Request for New Printer,,,,,JKL112233445569510|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: FTP issue,,,,,MNO112233445569466|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: Removal from email distribution lists,,,,,MNO112233445569484|3/16/2016
DEF112233445566790,3/16/2016,General IT Support Request,,,,,MNO112233445569511|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: FTP Site,,,,,PQR112233445569476|3/16/2016
DEF112233445566790,3/16/2016,"General IT Support: Microphone isn't working",,,,,STU112233445569468|3/16/2016
DEF112233445566790,3/16/2016,Calendar Request,,,,,STU112233445569477|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: FTP server,,,,,STU112233445569486|3/16/2016
DEF112233445566790,3/16/2016,General IT Support Request,,,,,VWX112233445569478|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: Laptop Performance Issues,,,,,VWX112233445569514|3/16/2016
DEF112233445566790,3/16/2016,General IT Support: FTP server,,,,,YZA112233445569479|3/16/2016
STU112233445566795,3/16/2016,Calendar Request,Nathan C. Busterview,Systems,4/1/2010,Active,GHI112233445569482|3/16/2016
STU112233445566795,3/16/2016,Additional Laptop Supplies,Nathan C. Busterview,Systems,4/1/2010,Active,STU112233445569513|3/16/2016
DEF112233445574098,3/16/2016,General IT Support: FTP Server,Lamont R. Modest,IT Infrastructure,39739,Active,ABC112233445569516|3/16/2016
DEF112233445574098,3/16/2016,General IT Support: FTP site access to receive client files,Lamont R. Modest,IT Infrastructure,39739,Active,MNO112233445569475|3/16/2016
ABC112233445566789,3/16/2016,"General IT Support: I'm unable to print",Clifford H. Huxtable,Systems,6/1/2008,Terminated,DEF112233445569517|3/16/2016
ABC112233445566789,3/16/2016,General IT Support: Infected PC,Clifford H. Huxtable,Systems,6/1/2008,Terminated,GHI112233445569518|3/16/2016
ABC112233445566789,3/16/2016,General IT Support: Installation of VMWare,Clifford H. Huxtable,Systems,6/1/2008,Terminated,YZA112233445569515|3/16/2016
ABC112233445573935,3/16/2016,General IT Support: Create URL redirect,Tyson R. Amero,Web Infrastructure,40250,Active,GHI112233445569491|3/16/2016
ABC112233445573935,3/16/2016,General IT Support: Server Access,Tyson R. Amero,Web Infrastructure,40250,Active,PQR112233445569485|3/16/2016
ABC112233445573935,3/16/2016,Add accounts,Tyson R. Amero,Web Infrastructure,40250,Active,VWX112233445569487|3/16/2016
ABC112233445573935,3/16/2016,"General IT Support: Can't Log In",Tyson R. Amero,Web Infrastructure,40250,Active,YZA112233445569488|3/16/2016
GHI112233445567034,3/16/2016,General IT Support: Outlook Problem,Virginia J. Schappert,Non-IT/Systems,40442,Active,ABC112233445569489|3/16/2016
GHI112233445567034,3/16/2016,General IT Support: Email Signature,Virginia J. Schappert,Non-IT/Systems,40442,Active,YZA112233445569470|3/16/2016
DEF112233445566790,3/17/2016,New User Account Request,,,,,ABC112233445569525|3/17/2016
DEF112233445566790,3/17/2016,Backup Error,,,,,DEF112233445569499|3/17/2016
DEF112233445566790,3/17/2016,FTP Admin Access,,,,,DEF112233445569544|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: Head Phones,,,,,DEF112233445569553|3/17/2016
DEF112233445566790,3/17/2016,Activating a new phone,,,,,DEF112233445569562|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: Laptop camera broken. Need repair / replace.,,,,,GHI112233445569554|3/17/2016
DEF112233445566790,3/17/2016,Backup Error,,,,,GHI112233445569563|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: FTP Server,,,,,JKL112233445569564|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: Laptop replacement,,,,,PQR112233445569539|3/17/2016
DEF112233445566790,3/17/2016,Account Locked out,,,,,PQR112233445569548|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: FTP Server,,,,,PQR112233445569557|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: Accessing documents,,,,,PQR112233445569566|3/17/2016
DEF112233445566790,3/17/2016,Activating a new phone,,,,,STU112233445569495|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: FTP Server,,,,,STU112233445569522|3/17/2016
DEF112233445566790,3/17/2016,Activating a new phone,,,,,STU112233445569558|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: FTP System Admin Access,,,,,VWX112233445569523|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: need to set up printer in home office,,,,,YZA112233445569524|3/17/2016
DEF112233445566790,3/17/2016,General IT Support: Infected PC,,,,,YZA112233445569551|3/17/2016
STU112233445566795,3/17/2016,"General IT Support: I'm unable to print",Nathan C. Busterview,Systems,4/1/2010,Active,MNO112233445569538|3/17/2016
STU112233445566795,3/17/2016,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,VWX112233445569496|3/17/2016
PQR112233445574048,3/17/2016,Backup Error,Denver M. Navy,IT Infrastructure,39722,Active,ABC112233445569498|3/17/2016
PQR112233445574048,3/17/2016,New Computer Battery,Denver M. Navy,IT Infrastructure,39722,Active,JKL112233445569492|3/17/2016
PQR112233445574048,3/17/2016,General IT Support: FTP System Admin Access,Denver M. Navy,IT Infrastructure,39722,Active,MNO112233445569493|3/17/2016
ABC112233445566789,3/17/2016,General IT Support: missing e-mails,Clifford H. Huxtable,Systems,6/1/2008,Terminated,GHI112233445569545|3/17/2016
ABC112233445566789,3/17/2016,General IT Support: Add new employees to Outlook Distribution Lists,Clifford H. Huxtable,Systems,6/1/2008,Terminated,PQR112233445569530|3/17/2016
ABC112233445566789,3/17/2016,General IT Support: FTP issue,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445569540|3/17/2016
VWX112233445574095,3/17/2016,New Employee Setup Request,Robena E. Feister,IT Infrastructure,40430,Active,DEF112233445569535|3/17/2016
JKL112233445574100,3/17/2016,General IT Support: Transfer Account,Aileen C. Millimaki,Systems,40452,Active,ABC112233445569570|3/17/2016
STU112233445574004,3/17/2016,General IT Support: FTP Server,Gerardo E. Ferroni,IT Infrastructure,39762,Active,JKL112233445569528|3/17/2016
STU112233445574004,3/17/2016,Request For New Laptop,Gerardo E. Ferroni,IT Infrastructure,39762,Active,VWX112233445569559|3/17/2016
STU112233445574049,3/17/2016,Voicemail Issues,Lowell E. Poet,IT Infrastructure,40238,Active,YZA112233445569497|3/17/2016
STU112233445574049,3/17/2016,General IT Support: Add new employees to Outlook Distribution Lists,Lowell E. Poet,IT Infrastructure,40238,Active,YZA112233445569569|3/17/2016
GHI112233445567034,3/17/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,MNO112233445569529|3/17/2016
GHI112233445567034,3/17/2016,General IT Support: Outlook Problem,Virginia J. Schappert,Non-IT/Systems,40442,Active,MNO112233445569565|3/17/2016
GHI112233445567034,3/17/2016,New User Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,STU112233445569531|3/17/2016
GHI112233445566791,3/17/2016,E-Mail-Signature,Quincy B. Awnington,IT Infrastructure,2/20/2010,Active,STU112233445569549|3/17/2016
VWX112233445573933,3/17/2016,Insufficient Privileges,Patrice T. Gattie,Systems Development,40148,Active,ABC112233445569534|3/17/2016
DEF112233445566790,3/18/2016,VPN Connectivity Issues,,,,,ABC112233445569615|3/18/2016
DEF112233445566790,3/18/2016,Account Locked out,,,,,ABC112233445569633|3/18/2016
DEF112233445566790,3/18/2016,FTP Account request,,,,,DEF112233445569607|3/18/2016
DEF112233445566790,3/18/2016,Hard Drive Failure,,,,,DEF112233445569625|3/18/2016
DEF112233445566790,3/18/2016,Backup Error,,,,,DEF112233445569634|3/18/2016
DEF112233445566790,3/18/2016,General IT Support: FTP System Admin Access,,,,,GHI112233445569608|3/18/2016
DEF112233445566790,3/18/2016,General IT Support: Removal from email distribution lists,,,,,GHI112233445569635|3/18/2016
DEF112233445566790,3/18/2016,General IT Support: Restore data,,,,,MNO112233445569601|3/18/2016
DEF112233445566790,3/18/2016,New User Account Request,,,,,STU112233445569612|3/18/2016
DEF112233445566790,3/18/2016,General IT Support: E-mail distribution list needed,,,,,VWX112233445569622|3/18/2016
DEF112233445566790,3/18/2016,General IT Support: Removal from email distribution lists,,,,,YZA112233445569578|3/18/2016
STU112233445566795,3/18/2016,New Employee Setup Request,Nathan C. Busterview,Systems,4/1/2010,Active,STU112233445569585|3/18/2016
PQR112233445574048,3/18/2016,General IT Support: Removal from email distribution lists,Denver M. Navy,IT Infrastructure,39722,Active,ABC112233445569588|3/18/2016
PQR112233445574048,3/18/2016,General IT Support: need new printer cartridge,Denver M. Navy,IT Infrastructure,39722,Active,MNO112233445569619|3/18/2016
PQR112233445574048,3/18/2016,General IT Support: Laptop camera broken. Need repair / replace.,Denver M. Navy,IT Infrastructure,39722,Active,PQR112233445569620|3/18/2016
PQR112233445574048,3/18/2016,Extenal WebCam,Denver M. Navy,IT Infrastructure,39722,Active,YZA112233445569596|3/18/2016
DEF112233445574098,3/18/2016,Additional Laptop Supplies,Lamont R. Modest,IT Infrastructure,39739,Active,MNO112233445569610|3/18/2016
DEF112233445574098,3/18/2016,General IT Support: Add new employees to Outlook Distribution Lists,Lamont R. Modest,IT Infrastructure,39739,Active,STU112233445569639|3/18/2016
DEF112233445574098,3/18/2016,Dual Monitor Stand Request,Lamont R. Modest,IT Infrastructure,39739,Active,YZA112233445569623|3/18/2016
ABC112233445566789,3/18/2016,Password expired,Clifford H. Huxtable,Systems,6/1/2008,Terminated,JKL112233445569636|3/18/2016
ABC112233445566789,3/18/2016,New keyboard request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,MNO112233445569628|3/18/2016
STU112233445574004,3/18/2016,General IT Support: Laptop replacement,Gerardo E. Ferroni,IT Infrastructure,39762,Active,ABC112233445569624|3/18/2016
STU112233445574004,3/18/2016,General IT Support: FTP site access to receive client files,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445569630|3/18/2016
STU112233445574004,3/18/2016,General IT Support: Laptop replacement,Gerardo E. Ferroni,IT Infrastructure,39762,Active,YZA112233445569614|3/18/2016
STU112233445574004,3/18/2016,Employment Termination,Gerardo E. Ferroni,IT Infrastructure,39762,Active,YZA112233445569632|3/18/2016
ABC112233445573935,3/18/2016,Setup Accounts,Tyson R. Amero,Web Infrastructure,40250,Active,PQR112233445569629|3/18/2016
PQR112233445566794,3/18/2016,General IT Support: Restore data,Watkins L. Zeinith,Systems,4/1/2010,Active,JKL112233445569627|3/18/2016
YZA112233445566797,3/18/2016,General IT Support: Removal from email distribution lists,1st Line Helpdesk,IT Infrastructure,9/10/2010,Active,GHI112233445569626|3/18/2016
DEF112233445566790,3/19/2016,General IT Support: Head Phones,,,,,DEF112233445569652|3/19/2016
DEF112233445566790,3/19/2016,E-Mail-Signature,,,,,GHI112233445569653|3/19/2016
DEF112233445566790,3/19/2016,Calendar Request,,,,,STU112233445569648|3/19/2016
DEF112233445566790,3/19/2016,General IT Support: Restore data,,,,,YZA112233445569650|3/19/2016
DEF112233445566790,3/20/2016,General IT Support: FTP System Admin Access,,,,,ABC112233445569696|3/20/2016
ABC112233445566789,3/20/2016,Calendar Request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,PQR112233445569692|3/20/2016
GHI112233445567034,3/20/2016,Locked out of computer,Virginia J. Schappert,Non-IT/Systems,40442,Active,VWX112233445569685|3/20/2016
DEF112233445566790,3/21/2016,General IT Support: E-mail distribution list needed,,,,,ABC112233445569723|3/21/2016
DEF112233445566790,3/21/2016,Phone Activation,,,,,ABC112233445569732|3/21/2016
DEF112233445566790,3/21/2016,FTP Account request,,,,,DEF112233445569724|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: need new printer cartridge,,,,,JKL112233445569726|3/21/2016
DEF112233445566790,3/21/2016,New User Account Request,,,,,JKL112233445569753|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Add new employees to Outlook Distribution Lists,,,,,JKL112233445569798|3/21/2016
DEF112233445566790,3/21/2016,New Battery Request,,,,,MNO112233445569718|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: FTP issue,,,,,MNO112233445569736|3/21/2016
DEF112233445566790,3/21/2016,New Employee Setup Request,,,,,MNO112233445569754|3/21/2016
DEF112233445566790,3/21/2016,Account Locked out,,,,,MNO112233445569772|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Laptop Performance Issues,,,,,MNO112233445569808|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: FTP site access to receive client files,,,,,PQR112233445569710|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Laptop Performance Issues,,,,,PQR112233445569746|3/21/2016
DEF112233445566790,3/21/2016,Additional Ram/memory (?) for my new computer,,,,,PQR112233445569773|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Laptop camera broken. Need repair / replace.,,,,,PQR112233445569800|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: E-mail distribution list needed,,,,,PQR112233445569809|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: E-mail distribution list needed,,,,,STU112233445569729|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: missing e-mails,,,,,STU112233445569801|3/21/2016
DEF112233445566790,3/21/2016,Backup Error,,,,,VWX112233445569739|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Accessing documents,,,,,VWX112233445569748|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: FTP System Admin Access,,,,,VWX112233445569757|3/21/2016
DEF112233445566790,3/21/2016,Calendar Request,,,,,VWX112233445569802|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Head Phones,,,,,VWX112233445569811|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: E-mail distribution list needed,,,,,YZA112233445569731|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Need new toner,,,,,YZA112233445569794|3/21/2016
DEF112233445566790,3/21/2016,General IT Support: Removal from email distribution lists,,,,,YZA112233445569812|3/21/2016
PQR112233445574048,3/21/2016,Additional Monitor Request,Denver M. Navy,IT Infrastructure,39722,Active,DEF112233445569715|3/21/2016
PQR112233445574048,3/21/2016,Activating a new phone,Denver M. Navy,IT Infrastructure,39722,Active,DEF112233445569733|3/21/2016
PQR112233445574048,3/21/2016,New keyboard request,Denver M. Navy,IT Infrastructure,39722,Active,DEF112233445569796|3/21/2016
MNO112233445574002,3/21/2016,General IT Support: need to set up printer in home office,Sona J. Pack,IT Infrastructure,39331,Terminated,GHI112233445569806|3/21/2016
DEF112233445574098,3/21/2016,Request For New Laptop,Lamont R. Modest,IT Infrastructure,39739,Active,DEF112233445569751|3/21/2016
DEF112233445574098,3/21/2016,General IT Support: FTP site access to receive client files,Lamont R. Modest,IT Infrastructure,39739,Active,GHI112233445569761|3/21/2016
DEF112233445574098,3/21/2016,Additional Laptop Supplies,Lamont R. Modest,IT Infrastructure,39739,Active,GHI112233445569770|3/21/2016
DEF112233445574098,3/21/2016,General IT Support Request,Lamont R. Modest,IT Infrastructure,39739,Active,STU112233445569747|3/21/2016
ABC112233445566789,3/21/2016,"General IT Support: I'm unable to print",Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445569711|3/21/2016
ABC112233445566789,3/21/2016,Employment Termination,Clifford H. Huxtable,Systems,6/1/2008,Terminated,STU112233445569783|3/21/2016
VWX112233445574095,3/21/2016,General IT Support: Laptop camera broken. Need repair / replace.,Robena E. Feister,IT Infrastructure,40430,Active,VWX112233445569775|3/21/2016
STU112233445574004,3/21/2016,Calendar Request,Gerardo E. Ferroni,IT Infrastructure,39762,Active,DEF112233445569778|3/21/2016
STU112233445574004,3/21/2016,General IT Support: missing e-mails,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445569756|3/21/2016
STU112233445574004,3/21/2016,General IT Support: Shared folders access,Gerardo E. Ferroni,IT Infrastructure,39762,Active,YZA112233445569803|3/21/2016
STU112233445574049,3/21/2016,General IT Support: E-mail distribution list needed,Lowell E. Poet,IT Infrastructure,40238,Active,JKL112233445569735|3/21/2016
STU112233445574049,3/21/2016,General IT Support: Removal from email distribution lists,Lowell E. Poet,IT Infrastructure,40238,Active,PQR112233445569728|3/21/2016
STU112233445574049,3/21/2016,General IT Support: FTP Site,Lowell E. Poet,IT Infrastructure,40238,Active,VWX112233445569712|3/21/2016
ABC112233445573935,3/21/2016,General IT Support: Server Access,Tyson R. Amero,Web Infrastructure,40250,Active,ABC112233445569768|3/21/2016
ABC112233445573935,3/21/2016,General IT Support: Create URL redirect,Tyson R. Amero,Web Infrastructure,40250,Active,JKL112233445569762|3/21/2016
ABC112233445573935,3/21/2016,General IT Support: Server Access,Tyson R. Amero,Web Infrastructure,40250,Active,JKL112233445569780|3/21/2016
ABC112233445573935,3/21/2016,Add accounts,Tyson R. Amero,Web Infrastructure,40250,Active,PQR112233445569782|3/21/2016
ABC112233445573935,3/21/2016,General IT Support: Create URL redirect,Tyson R. Amero,Web Infrastructure,40250,Active,YZA112233445569785|3/21/2016
GHI112233445567034,3/21/2016,New User setup,Virginia J. Schappert,Non-IT/Systems,40442,Active,ABC112233445569714|3/21/2016
GHI112233445567034,3/21/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,DEF112233445569805|3/21/2016
GHI112233445567034,3/21/2016,New User Account Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,JKL112233445569717|3/21/2016
GHI112233445567034,3/21/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,MNO112233445569745|3/21/2016
GHI112233445567034,3/21/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,PQR112233445569737|3/21/2016
GHI112233445567034,3/21/2016,Please remove customer link,Virginia J. Schappert,Non-IT/Systems,40442,Active,STU112233445569810|3/21/2016
GHI112233445567034,3/21/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,YZA112233445569749|3/21/2016
DEF112233445566790,3/22/2016,General IT Support: FTP access,,,,,ABC112233445569921|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: Infected PC,,,,,DEF112233445569904|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: FTP issue,,,,,DEF112233445569958|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: Add new employees to Outlook Distribution Lists,,,,,GHI112233445569896|3/22/2016
DEF112233445566790,3/22/2016,New Employee Setup Request,,,,,GHI112233445569914|3/22/2016
DEF112233445566790,3/22/2016,New Employee Setup Request,,,,,JKL112233445569942|3/22/2016
DEF112233445566790,3/22/2016,General IT Support Request,,,,,MNO112233445569907|3/22/2016
DEF112233445566790,3/22/2016,New User Account Request,,,,,MNO112233445569961|3/22/2016
DEF112233445566790,3/22/2016,VPN Connectivity Issues,,,,,PQR112233445569890|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: Add new employees to Outlook Distribution Lists,,,,,PQR112233445569899|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: Head Phones,,,,,PQR112233445569926|3/22/2016
DEF112233445566790,3/22/2016,Additional Ram/memory (?) for my new computer,,,,,PQR112233445569953|3/22/2016
DEF112233445566790,3/22/2016,New User Account Request,,,,,STU112233445569909|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: Removal from email distribution lists,,,,,STU112233445569918|3/22/2016
DEF112233445566790,3/22/2016,Password expired,,,,,STU112233445569945|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: anti virus not working,,,,,VWX112233445569946|3/22/2016
DEF112233445566790,3/22/2016,General IT Support: Head Phones,,,,,VWX112233445569964|3/22/2016
DEF112233445566790,3/22/2016,Hard Drive Failure,,,,,YZA112233445569893|3/22/2016
DEF112233445566790,3/22/2016,New User Account Request,,,,,YZA112233445569902|3/22/2016
STU112233445566795,3/22/2016,Additional Monitor Request,Nathan C. Busterview,Systems,4/1/2010,Active,DEF112233445569886|3/22/2016
STU112233445566795,3/22/2016,General IT Support: need new printer cartridge,Nathan C. Busterview,Systems,4/1/2010,Active,YZA112233445569938|3/22/2016
PQR112233445574048,3/22/2016,New User Account Request,Denver M. Navy,IT Infrastructure,39722,Active,ABC112233445569957|3/22/2016
PQR112233445574048,3/22/2016,New Employee Setup Request,Denver M. Navy,IT Infrastructure,39722,Active,MNO112233445569898|3/22/2016
PQR112233445574048,3/22/2016,General IT Support: need new printer cartridge,Denver M. Navy,IT Infrastructure,39722,Active,YZA112233445569911|3/22/2016
MNO112233445574002,3/22/2016,General IT Support: Laptop replacement,Sona J. Pack,IT Infrastructure,39331,Terminated,DEF112233445569922|3/22/2016
MNO112233445574002,3/22/2016,FTP Account request,Sona J. Pack,IT Infrastructure,39331,Terminated,DEF112233445569931|3/22/2016
MNO112233445574002,3/22/2016,General IT Support: Laptop Performance Issues,Sona J. Pack,IT Infrastructure,39331,Terminated,GHI112233445569923|3/22/2016
MNO112233445574002,3/22/2016,General IT Support: FTP issue,Sona J. Pack,IT Infrastructure,39331,Terminated,JKL112233445569906|3/22/2016
MNO112233445574002,3/22/2016,Request for New Printer,Sona J. Pack,IT Infrastructure,39331,Terminated,JKL112233445569933|3/22/2016
MNO112233445574002,3/22/2016,General IT Support: FTP System Admin Access,Sona J. Pack,IT Infrastructure,39331,Terminated,PQR112233445569962|3/22/2016
MNO112233445574002,3/22/2016,FTP Admin Access,Sona J. Pack,IT Infrastructure,39331,Terminated,VWX112233445569955|3/22/2016
MNO112233445574002,3/22/2016,Request For New Laptop,Sona J. Pack,IT Infrastructure,39331,Terminated,YZA112233445569920|3/22/2016
MNO112233445574002,3/22/2016,General IT Support: FTP server,Sona J. Pack,IT Infrastructure,39331,Terminated,YZA112233445569965|3/22/2016
ABC112233445566789,3/22/2016,General IT Support: FTP server,Clifford H. Huxtable,Systems,6/1/2008,Terminated,JKL112233445569969|3/22/2016
ABC112233445566789,3/22/2016,New Employee Setup Request,Clifford H. Huxtable,Systems,6/1/2008,Terminated,MNO112233445569925|3/22/2016
ABC112233445566789,3/22/2016,General IT Support: FTP Site,Clifford H. Huxtable,Systems,6/1/2008,Terminated,VWX112233445569910|3/22/2016
VWX112233445574095,3/22/2016,General IT Support: FTP Site,Robena E. Feister,IT Infrastructure,40430,Active,JKL112233445569771|3/22/2016
STU112233445574004,3/22/2016,General IT Support: missing e-mails,Gerardo E. Ferroni,IT Infrastructure,39762,Active,JKL112233445569960|3/22/2016
STU112233445574004,3/22/2016,General IT Support: Shared folders access,Gerardo E. Ferroni,IT Infrastructure,39762,Active,STU112233445569963|3/22/2016
STU112233445574004,3/22/2016,General IT Support: FTP issue,Gerardo E. Ferroni,IT Infrastructure,39762,Active,VWX112233445569919|3/22/2016
STU112233445574049,3/22/2016,General IT Support: Laptop replacement,Lowell E. Poet,IT Infrastructure,40238,Active,ABC112233445569903|3/22/2016
STU112233445574049,3/22/2016,General IT Support: FTP server,Lowell E. Poet,IT Infrastructure,40238,Active,YZA112233445569956|3/22/2016
ABC112233445573935,3/22/2016,"General IT Support: Can't Log In",Tyson R. Amero,Web Infrastructure,40250,Active,MNO112233445569916|3/22/2016
STU112233445567029,3/22/2016,Request for Printer,Ramiro L. Cheesman,IT Infrastructure,40452,Active,DEF112233445569895|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,ABC112233445569930|3/22/2016
GHI112233445567034,3/22/2016,New User Account Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,DEF112233445569859|3/22/2016
GHI112233445567034,3/22/2016,New User Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,DEF112233445569913|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,GHI112233445569932|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,JKL112233445569924|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,MNO112233445569934|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,PQR112233445569935|3/22/2016
GHI112233445567034,3/22/2016,Please remove customer link,Virginia J. Schappert,Non-IT/Systems,40442,Active,STU112233445569882|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,STU112233445569927|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,VWX112233445569928|3/22/2016
GHI112233445567034,3/22/2016,New Employee Setup Request,Virginia J. Schappert,Non-IT/Systems,40442,Active,YZA112233445569929|3/22/2016
